Año,Mes,Mes_num,Dia,Dia_num,Accion,Tipo,Cantidad
2021,Noviembre,11,Domingo,7,Llamadas,Abuso sexual,18
2021,Noviembre,11,Domingo,7,Llamadas,Violencia de género,1114
2021,Noviembre,11,Domingo,7,Llamadas,Violencia familiar en curso,862
2021,Noviembre,11,Domingo,7,Llamadas,Violencia familiar histórica,7
2021,Noviembre,11,Jueves,4,Intervenciones,Abuso sexual,14
2021,Noviembre,11,Jueves,4,Intervenciones,Violencia de género,283
2021,Noviembre,11,Jueves,4,Intervenciones,Violencia familiar en curso,295
2021,Noviembre,11,Jueves,4,Intervenciones,Violencia familiar histórica,8
2021,Noviembre,11,Jueves,4,Intervenciones SAMEC,Abuso sexual,5
2021,Noviembre,11,Jueves,4,Intervenciones SAMEC,Violencia de género,101
2021,Noviembre,11,Jueves,4,Intervenciones SAMEC,Violencia familiar en curso,41
2021,Noviembre,11,Jueves,4,Intervenciones SAMEC,Violencia familiar histórica,1
2021,Noviembre,11,Jueves,4,Llamadas,Abuso sexual,27
2021,Noviembre,11,Jueves,4,Llamadas,Violencia de género,474
2021,Noviembre,11,Jueves,4,Llamadas,Violencia familiar en curso,413
2021,Noviembre,11,Jueves,4,Llamadas,Violencia familiar histórica,9
2021,Noviembre,11,Lunes,1,Intervenciones,Abuso sexual,11
2021,Noviembre,11,Lunes,1,Intervenciones,Violencia de género,476
2021,Noviembre,11,Lunes,1,Intervenciones,Violencia familiar en curso,496
2021,Noviembre,11,Lunes,1,Intervenciones,Violencia familiar histórica,7
2021,Noviembre,11,Lunes,1,Intervenciones SAMEC,Abuso sexual,4
2021,Noviembre,11,Lunes,1,Intervenciones SAMEC,Violencia de género,160
2021,Noviembre,11,Lunes,1,Intervenciones SAMEC,Violencia familiar en curso,70
2021,Noviembre,11,Lunes,1,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Noviembre,11,Lunes,1,Llamadas,Abuso sexual,21
2021,Noviembre,11,Lunes,1,Llamadas,Violencia de género,781
2021,Noviembre,11,Lunes,1,Llamadas,Violencia familiar en curso,712
2021,Noviembre,11,Lunes,1,Llamadas,Violencia familiar histórica,7
2021,Noviembre,11,Martes,2,Intervenciones,Abuso sexual,14
2021,Noviembre,11,Martes,2,Intervenciones,Violencia de género,346
2021,Noviembre,11,Martes,2,Intervenciones,Violencia familiar en curso,387
2021,Noviembre,11,Martes,2,Intervenciones,Violencia familiar histórica,3
2021,Noviembre,11,Martes,2,Intervenciones SAMEC,Abuso sexual,3
2021,Noviembre,11,Martes,2,Intervenciones SAMEC,Violencia de género,97
2021,Noviembre,11,Martes,2,Intervenciones SAMEC,Violencia familiar en curso,70
2021,Noviembre,11,Martes,2,Intervenciones SAMEC,Violencia familiar histórica,1
2021,Noviembre,11,Martes,2,Llamadas,Abuso sexual,20
2021,Noviembre,11,Martes,2,Llamadas,Violencia de género,551
2021,Noviembre,11,Martes,2,Llamadas,Violencia familiar en curso,594
2021,Noviembre,11,Martes,2,Llamadas,Violencia familiar histórica,5
2021,Noviembre,11,Miércoles,3,Intervenciones,Abuso sexual,8
2021,Noviembre,11,Miércoles,3,Intervenciones,Violencia de género,257
2021,Noviembre,11,Miércoles,3,Intervenciones,Violencia familiar en curso,287
2021,Noviembre,11,Miércoles,3,Intervenciones,Violencia familiar histórica,7
2021,Noviembre,11,Miércoles,3,Intervenciones SAMEC,Abuso sexual,4
2021,Noviembre,11,Miércoles,3,Intervenciones SAMEC,Violencia de género,89
2021,Noviembre,11,Miércoles,3,Intervenciones SAMEC,Violencia familiar en curso,43
2021,Noviembre,11,Miércoles,3,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Noviembre,11,Miércoles,3,Llamadas,Abuso sexual,14
2021,Noviembre,11,Miércoles,3,Llamadas,Violencia de género,426
2021,Noviembre,11,Miércoles,3,Llamadas,Violencia familiar en curso,410
2021,Noviembre,11,Miércoles,3,Llamadas,Violencia familiar histórica,8
2021,Noviembre,11,Sábado,6,Intervenciones,Abuso sexual,7
2021,Noviembre,11,Sábado,6,Intervenciones,Violencia de género,503
2021,Noviembre,11,Sábado,6,Intervenciones,Violencia familiar en curso,489
2021,Noviembre,11,Sábado,6,Intervenciones,Violencia familiar histórica,10
2021,Noviembre,11,Sábado,6,Intervenciones SAMEC,Abuso sexual,2
2021,Noviembre,11,Sábado,6,Intervenciones SAMEC,Violencia de género,197
2021,Noviembre,11,Sábado,6,Intervenciones SAMEC,Violencia familiar en curso,99
2021,Noviembre,11,Sábado,6,Intervenciones SAMEC,Violencia familiar histórica,2
2021,Noviembre,11,Sábado,6,Llamadas,Abuso sexual,11
2021,Noviembre,11,Sábado,6,Llamadas,Violencia de género,876
2021,Noviembre,11,Sábado,6,Llamadas,Violencia familiar en curso,783
2021,Noviembre,11,Sábado,6,Llamadas,Violencia familiar histórica,13
2021,Noviembre,11,Viernes,5,Intervenciones,Abuso sexual,6
2021,Noviembre,11,Viernes,5,Intervenciones,Violencia de género,312
2021,Noviembre,11,Viernes,5,Intervenciones,Violencia familiar en curso,315
2021,Noviembre,11,Viernes,5,Intervenciones,Violencia familiar histórica,5
2021,Noviembre,11,Viernes,5,Intervenciones SAMEC,Abuso sexual,4
2021,Noviembre,11,Viernes,5,Intervenciones SAMEC,Violencia de género,124
2021,Noviembre,11,Viernes,5,Intervenciones SAMEC,Violencia familiar en curso,52
2021,Noviembre,11,Viernes,5,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Noviembre,11,Viernes,5,Llamadas,Abuso sexual,15
2021,Noviembre,11,Viernes,5,Llamadas,Violencia de género,572
2021,Noviembre,11,Viernes,5,Llamadas,Violencia familiar en curso,482
2021,Noviembre,11,Viernes,5,Llamadas,Violencia familiar histórica,5
2021,Diciembre,12,Domingo,7,Intervenciones,Abuso sexual,8
2021,Diciembre,12,Domingo,7,Intervenciones,Violencia de género,562
2021,Diciembre,12,Domingo,7,Intervenciones,Violencia familiar en curso,596
2021,Diciembre,12,Domingo,7,Intervenciones,Violencia familiar histórica,3
2021,Diciembre,12,Domingo,7,Intervenciones SAMEC,Abuso sexual,9
2021,Diciembre,12,Domingo,7,Intervenciones SAMEC,Violencia de género,217
2021,Diciembre,12,Domingo,7,Intervenciones SAMEC,Violencia familiar en curso,103
2021,Diciembre,12,Domingo,7,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Diciembre,12,Domingo,7,Llamadas,Abuso sexual,28
2021,Diciembre,12,Domingo,7,Llamadas,Violencia de género,1017
2021,Diciembre,12,Domingo,7,Llamadas,Violencia familiar en curso,914
2021,Diciembre,12,Domingo,7,Llamadas,Violencia familiar histórica,3
2021,Diciembre,12,Jueves,4,Intervenciones,Abuso sexual,5
2021,Diciembre,12,Jueves,4,Intervenciones,Violencia de género,377
2021,Diciembre,12,Jueves,4,Intervenciones,Violencia familiar en curso,446
2021,Diciembre,12,Jueves,4,Intervenciones,Violencia familiar histórica,5
2021,Diciembre,12,Jueves,4,Intervenciones SAMEC,Abuso sexual,1
2021,Diciembre,12,Jueves,4,Intervenciones SAMEC,Violencia de género,122
2021,Diciembre,12,Jueves,4,Intervenciones SAMEC,Violencia familiar en curso,81
2021,Diciembre,12,Jueves,4,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Diciembre,12,Jueves,4,Llamadas,Abuso sexual,9
2021,Diciembre,12,Jueves,4,Llamadas,Violencia de género,649
2021,Diciembre,12,Jueves,4,Llamadas,Violencia familiar en curso,683
2021,Diciembre,12,Jueves,4,Llamadas,Violencia familiar histórica,5
2021,Diciembre,12,Lunes,1,Intervenciones,Abuso sexual,4
2021,Diciembre,12,Lunes,1,Intervenciones,Violencia de género,341
2021,Diciembre,12,Lunes,1,Intervenciones,Violencia familiar en curso,387
2021,Diciembre,12,Lunes,1,Intervenciones,Violencia familiar histórica,7
2021,Diciembre,12,Lunes,1,Intervenciones SAMEC,Abuso sexual,1
2021,Diciembre,12,Lunes,1,Intervenciones SAMEC,Violencia de género,118
2021,Diciembre,12,Lunes,1,Intervenciones SAMEC,Violencia familiar en curso,59
2021,Diciembre,12,Lunes,1,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Diciembre,12,Lunes,1,Llamadas,Abuso sexual,7
2021,Diciembre,12,Lunes,1,Llamadas,Violencia de género,581
2021,Diciembre,12,Lunes,1,Llamadas,Violencia familiar en curso,571
2021,Diciembre,12,Lunes,1,Llamadas,Violencia familiar histórica,9
2021,Diciembre,12,Martes,2,Intervenciones,Abuso sexual,10
2021,Diciembre,12,Martes,2,Intervenciones,Violencia de género,253
2021,Diciembre,12,Martes,2,Intervenciones,Violencia familiar en curso,311
2021,Diciembre,12,Martes,2,Intervenciones,Violencia familiar histórica,6
2021,Diciembre,12,Martes,2,Intervenciones SAMEC,Abuso sexual,5
2021,Diciembre,12,Martes,2,Intervenciones SAMEC,Violencia de género,78
2021,Diciembre,12,Martes,2,Intervenciones SAMEC,Violencia familiar en curso,45
2021,Diciembre,12,Martes,2,Intervenciones SAMEC,Violencia familiar histórica,1
2021,Diciembre,12,Martes,2,Llamadas,Abuso sexual,17
2021,Diciembre,12,Martes,2,Llamadas,Violencia de género,413
2021,Diciembre,12,Martes,2,Llamadas,Violencia familiar en curso,442
2021,Diciembre,12,Martes,2,Llamadas,Violencia familiar histórica,8
2021,Diciembre,12,Miércoles,3,Intervenciones,Abuso sexual,6
2021,Diciembre,12,Miércoles,3,Intervenciones,Violencia de género,359
2021,Diciembre,12,Miércoles,3,Intervenciones,Violencia familiar en curso,426
2021,Diciembre,12,Miércoles,3,Intervenciones,Violencia familiar histórica,11
2021,Diciembre,12,Miércoles,3,Intervenciones SAMEC,Abuso sexual,3
2021,Diciembre,12,Miércoles,3,Intervenciones SAMEC,Violencia de género,124
2021,Diciembre,12,Miércoles,3,Intervenciones SAMEC,Violencia familiar en curso,76
2021,Diciembre,12,Miércoles,3,Intervenciones SAMEC,Violencia familiar histórica,1
2021,Diciembre,12,Miércoles,3,Llamadas,Abuso sexual,12
2021,Diciembre,12,Miércoles,3,Llamadas,Violencia de género,610
2021,Diciembre,12,Miércoles,3,Llamadas,Violencia familiar en curso,633
2021,Diciembre,12,Miércoles,3,Llamadas,Violencia familiar histórica,13
2021,Diciembre,12,Sábado,6,Intervenciones,Abuso sexual,17
2021,Diciembre,12,Sábado,6,Intervenciones,Violencia de género,678
2021,Diciembre,12,Sábado,6,Intervenciones,Violencia familiar en curso,692
2021,Diciembre,12,Sábado,6,Intervenciones,Violencia familiar histórica,4
2021,Diciembre,12,Sábado,6,Intervenciones SAMEC,Abuso sexual,8
2021,Diciembre,12,Sábado,6,Intervenciones SAMEC,Violencia de género,239
2021,Diciembre,12,Sábado,6,Intervenciones SAMEC,Violencia familiar en curso,153
2021,Diciembre,12,Sábado,6,Intervenciones SAMEC,Violencia familiar histórica,0
2021,Diciembre,12,Sábado,6,Llamadas,Abuso sexual,28
2021,Diciembre,12,Sábado,6,Llamadas,Violencia de género,1138
2021,Diciembre,12,Sábado,6,Llamadas,Violencia familiar en curso,1120
2021,Diciembre,12,Sábado,6,Llamadas,Violencia familiar histórica,4
2021,Diciembre,12,Viernes,5,Intervenciones,Abuso sexual,13
2021,Diciembre,12,Viernes,5,Intervenciones,Violencia de género,498
2021,Diciembre,12,Viernes,5,Intervenciones,Violencia familiar en curso,548
2021,Diciembre,12,Viernes,5,Intervenciones,Violencia familiar histórica,7
2021,Diciembre,12,Viernes,5,Intervenciones SAMEC,Abuso sexual,3
2021,Diciembre,12,Viernes,5,Intervenciones SAMEC,Violencia de género,194
2021,Diciembre,12,Viernes,5,Intervenciones SAMEC,Violencia familiar en curso,94
2021,Diciembre,12,Viernes,5,Intervenciones SAMEC,Violencia familiar histórica,1
2021,Diciembre,12,Viernes,5,Llamadas,Abuso sexual,20
2021,Diciembre,12,Viernes,5,Llamadas,Violencia de género,861
2021,Diciembre,12,Viernes,5,Llamadas,Violencia familiar en curso,808
2021,Diciembre,12,Viernes,5,Llamadas,Violencia familiar histórica,8
2022,Enero,1,Domingo,7,Intervenciones,Abuso Sexual,8
2022,Enero,1,Domingo,7,Intervenciones,Violencia de género,661
2022,Enero,1,Domingo,7,Intervenciones,Violencia familiar en curso,712
2022,Enero,1,Domingo,7,Intervenciones,Violencia familiar histórica,6
2022,Enero,1,Domingo,7,Intervenciones SAMEC,Abuso Sexual,6
2022,Enero,1,Domingo,7,Intervenciones SAMEC,Violencia de género,239
2022,Enero,1,Domingo,7,Intervenciones SAMEC,Violencia familiar en curso,131
2022,Enero,1,Domingo,7,Intervenciones SAMEC,Violencia familiar histórica,0
2022,Enero,1,Domingo,7,Llamadas,Abuso Sexual,18
2022,Enero,1,Domingo,7,Llamadas,Violencia de género,1116
2022,Enero,1,Domingo,7,Llamadas,Violencia familiar en curso,1103
2022,Enero,1,Domingo,7,Llamadas,Violencia familiar histórica,8
2022,Enero,1,Jueves,4,Intervenciones,Abuso Sexual,3
2022,Enero,1,Jueves,4,Intervenciones,Violencia de género,247
2022,Enero,1,Jueves,4,Intervenciones,Violencia familiar en curso,350
2022,Enero,1,Jueves,4,Intervenciones,Violencia familiar histórica,3
2022,Enero,1,Jueves,4,Intervenciones SAMEC,Abuso Sexual,1
2022,Enero,1,Jueves,4,Intervenciones SAMEC,Violencia de género,92
2022,Enero,1,Jueves,4,Intervenciones SAMEC,Violencia familiar en curso,58
2022,Enero,1,Jueves,4,Intervenciones SAMEC,Violencia familiar histórica,0
2022,Enero,1,Jueves,4,Llamadas,Abuso Sexual,6
2022,Enero,1,Jueves,4,Llamadas,Violencia de género,408
2022,Enero,1,Jueves,4,Llamadas,Violencia familiar en curso,492
2022,Enero,1,Jueves,4,Llamadas,Violencia familiar histórica,3
2022,Enero,1,Lunes,1,Intervenciones,Abuso Sexual,9
2022,Enero,1,Lunes,1,Intervenciones,Violencia de género,427
2022,Enero,1,Lunes,1,Intervenciones,Violencia familiar en curso,481
2022,Enero,1,Lunes,1,Intervenciones,Violencia familiar histórica,5
2022,Enero,1,Lunes,1,Intervenciones SAMEC,Abuso Sexual,4
2022,Enero,1,Lunes,1,Intervenciones SAMEC,Violencia de género,176
2022,Enero,1,Lunes,1,Intervenciones SAMEC,Violencia familiar en curso,76
2022,Enero,1,Lunes,1,Intervenciones SAMEC,Violencia familiar histórica,0
2022,Enero,1,Lunes,1,Llamadas,Abuso Sexual,13
2022,Enero,1,Lunes,1,Llamadas,Violencia de género,763
2022,Enero,1,Lunes,1,Llamadas,Violencia familiar en curso,712
2022,Enero,1,Lunes,1,Llamadas,Violencia familiar histórica,6
2022,Enero,1,Martes,2,Intervenciones,Abuso Sexual,5
2022,Enero,1,Martes,2,Intervenciones,Violencia de género,242
2022,Enero,1,Martes,2,Intervenciones,Violencia familiar en curso,332
2022,Enero,1,Martes,2,Intervenciones,Violencia familiar histórica,4
2022,Enero,1,Martes,2,Intervenciones SAMEC,Abuso Sexual,0
2022,Enero,1,Martes,2,Intervenciones SAMEC,Violencia de género,92
2022,Enero,1,Martes,2,Intervenciones SAMEC,Violencia familiar en curso,72
2022,Enero,1,Martes,2,Intervenciones SAMEC,Violencia familiar histórica,0
2022,Enero,1,Martes,2,Llamadas,Abuso Sexual,6
2022,Enero,1,Martes,2,Llamadas,Violencia de género,417
2022,Enero,1,Martes,2,Llamadas,Violencia familiar en curso,499
2022,Enero,1,Martes,2,Llamadas,Violencia familiar histórica,4
2022,Enero,1,Miércoles,3,Intervenciones,Abuso Sexual,6
2022,Enero,1,Miércoles,3,Intervenciones,Violencia de género,240
2022,Enero,1,Miércoles,3,Intervenciones,Violencia familiar en curso,345
2022,Enero,1,Miércoles,3,Intervenciones,Violencia familiar histórica,3
2022,Enero,1,Miércoles,3,Intervenciones SAMEC,Abuso Sexual,2
2022,Enero,1,Miércoles,3,Intervenciones SAMEC,Violencia de género,80
2022,Enero,1,Miércoles,3,Intervenciones SAMEC,Violencia familiar en curso,46
2022,Enero,1,Miércoles,3,Intervenciones SAMEC,Violencia familiar histórica,0
2022,Enero,1,Miércoles,3,Llamadas,Abuso Sexual,12
2022,Enero,1,Miércoles,3,Llamadas,Violencia de género,399
2022,Enero,1,Miércoles,3,Llamadas,Violencia familiar en curso,495
2022,Enero,1,Miércoles,3,Llamadas,Violencia familiar histórica,3
2022,Enero,1,Sábado,6,Intervenciones,Abuso Sexual,10
2022,Enero,1,Sábado,6,Intervenciones,Violencia de género,690
2022,Enero,1,Sábado,6,Intervenciones,Violencia familiar en curso,760
2022,Enero,1,Sábado,6,Intervenciones,Violencia familiar histórica,6
2022,Enero,1,Sábado,6,Intervenciones SAMEC,Abuso Sexual,5
2022,Enero,1,Sábado,6,Intervenciones SAMEC,Violencia de género,248
2022,Enero,1,Sábado,6,Intervenciones SAMEC,Violencia familiar en curso,117
2022,Enero,1,Sábado,6,Intervenciones SAMEC,Violencia familiar histórica,2
2022,Enero,1,Sábado,6,Llamadas,Abuso Sexual,22
2022,Enero,1,Sábado,6,Llamadas,Violencia de género,1172
2022,Enero,1,Sábado,6,Llamadas,Violencia familiar en curso,1137
2022,Enero,1,Sábado,6,Llamadas,Violencia familiar histórica,9
2022,Enero,1,Viernes,5,Intervenciones,Abuso Sexual,9
2022,Enero,1,Viernes,5,Intervenciones,Violencia de género,282
2022,Enero,1,Viernes,5,Intervenciones,Violencia familiar en curso,359
2022,Enero,1,Viernes,5,Intervenciones,Violencia familiar histórica,4
2022,Enero,1,Viernes,5,Intervenciones SAMEC,Abuso Sexual,3
2022,Enero,1,Viernes,5,Intervenciones SAMEC,Violencia de género,90
2022,Enero,1,Viernes,5,Intervenciones SAMEC,Violencia familiar en curso,48
2022,Enero,1,Viernes,5,Intervenciones SAMEC,Violencia familiar histórica,0
2022,Enero,1,Viernes,5,Llamadas,Abuso Sexual,16
2022,Enero,1,Viernes,5,Llamadas,Violencia de género,474
2022,Enero,1,Viernes,5,Llamadas,Violencia familiar en curso,502
2022,Enero,1,Viernes,5,Llamadas,Violencia familiar histórica,4
2022,Febrero,2,Domingo,7,Intervenciones,Abuso Sexual,9
2022,Febrero,2,Domingo,7,Intervenciones,Violencia de género,546
2022,Febrero,2,Domingo,7,Intervenciones,Violencia familiar en curso,567
2022,Febrero,2,Domingo,7,Intervenciones,Violencia familiar histórica,5
2022,Febrero,2,Domingo,7,Intervenciones SAMEC,Abuso Sexual,3
2022,Febrero,2,Domingo,7,Intervenciones SAMEC,Violencia de género,222
2022,Febrero,2,Domingo,7,Intervenciones SAMEC,Violencia familiar en curso,106
2022,Febrero,2,Domingo,7,Intervenciones SAMEC,Violencia familiar histórica,1
2022,Febrero,2,Domingo,7,Llamadas,Abuso Sexual,20
2022,Febrero,2,Domingo,7,Llamadas,Violencia de género,984
2022,Febrero,2,Domingo,7,Llamadas,Violencia familiar en curso,879
2022,Febrero,2,Domingo,7,Llamadas,Violencia familiar histórica,7
2022,Febrero,2,Jueves,4,Intervenciones,Abuso Sexual,5
2022,Febrero,2,Jueves,4,Intervenciones,Violencia de género,253
2022,Febrero,2,Jueves,4,Intervenciones,Violencia familiar en curso,326
2022,Febrero,2,Jueves,4,Intervenciones,Violencia familiar histórica,1
2022,Febrero,2,Jueves,4,Intervenciones SAMEC,Abuso Sexual,2
2022,Febrero,2,Jueves,4,Intervenciones SAMEC,Violencia de género,103
2022,Febrero,2,Jueves,4,Intervenciones SAMEC,Violencia familiar en curso,53
2022,Febrero,2,Jueves,4,Intervenciones SAMEC,Violencia familiar histórica,1
2022,Febrero,2,Jueves,4,Llamadas,Abuso Sexual,9
2022,Febrero,2,Jueves,4,Llamadas,Violencia de género,463
2022,Febrero,2,Jueves,4,Llamadas,Violencia familiar en curso,472
2022,Febrero,2,Jueves,4,Llamadas,Violencia familiar histórica,2
2022,Febrero,2,Lunes,1,Intervenciones,Abuso Sexual,8
2022,Febrero,2,Lunes,1,Intervenciones,Violencia de género,389
2022,Febrero,2,Lunes,1,Intervenciones,Violencia familiar en curso,449
2022,Febrero,2,Lunes,1,Intervenciones,Violencia familiar histórica,3
2022,Febrero,2,Lunes,1,Intervenciones SAMEC,Abuso Sexual,5
2022,Febrero,2,Lunes,1,Intervenciones SAMEC,Violencia de género,173
2022,Febrero,2,Lunes,1,Intervenciones SAMEC,Violencia familiar en curso,78
2022,Febrero,2,Lunes,1,Intervenciones SAMEC,Violencia familiar histórica,0
2022,Febrero,2,Lunes,1,Llamadas,Abuso Sexual,14
2022,Febrero,2,Lunes,1,Llamadas,Violencia de género,732
2022,Febrero,2,Lunes,1,Llamadas,Violencia familiar en curso,647
2022,Febrero,2,Lunes,1,Llamadas,Violencia familiar histórica,4
2022,Febrero,2,Martes,2,Intervenciones,Abuso Sexual,2
2022,Febrero,2,Martes,2,Intervenciones,Violencia de género,231
2022,Febrero,2,Martes,2,Intervenciones,Violencia familiar en curso,276
2022,Febrero,2,Martes,2,Intervenciones,Violencia familiar histórica,1
2022,Febrero,2,Martes,2,Intervenciones SAMEC,Abuso Sexual,1
2022,Febrero,2,Martes,2,Intervenciones SAMEC,Violencia de género,86
2022,Febrero,2,Martes,2,Intervenciones SAMEC,Violencia familiar en curso,50
2022,Febrero,2,Martes,2,Intervenciones SAMEC,Violencia familiar histórica,0
2022,Febrero,2,Martes,2,Llamadas,Abuso Sexual,3
2022,Febrero,2,Martes,2,Llamadas,Violencia de género,380
2022,Febrero,2,Martes,2,Llamadas,Violencia familiar en curso,438
2022,Febrero,2,Martes,2,Llamadas,Violencia familiar histórica,1
2022,Febrero,2,Miércoles,3,Intervenciones,Abuso Sexual,3
2022,Febrero,2,Miércoles,3,Intervenciones,Violencia de género,272
2022,Febrero,2,Miércoles,3,Intervenciones,Violencia familiar en curso,349
2022,Febrero,2,Miércoles,3,Intervenciones,Violencia familiar histórica,4
2022,Febrero,2,Miércoles,3,Intervenciones SAMEC,Abuso Sexual,0
2022,Febrero,2,Miércoles,3,Intervenciones SAMEC,Violencia de género,93
2022,Febrero,2,Miércoles,3,Intervenciones SAMEC,Violencia familiar en curso,56
2022,Febrero,2,Miércoles,3,Intervenciones SAMEC,Violencia familiar histórica,1
2022,Febrero,2,Miércoles,3,Llamadas,Abuso Sexual,5
2022,Febrero,2,Miércoles,3,Llamadas,Violencia de género,441
2022,Febrero,2,Miércoles,3,Llamadas,Violencia familiar en curso,517
2022,Febrero,2,Miércoles,3,Llamadas,Violencia familiar histórica,5
2022,Febrero,2,Sábado,6,Intervenciones,Abuso Sexual,7
2022,Febrero,2,Sábado,6,Intervenciones,Violencia de género,396
2022,Febrero,2,Sábado,6,Intervenciones,Violencia familiar en curso,424
2022,Febrero,2,Sábado,6,Intervenciones,Violencia familiar histórica,3
2022,Febrero,2,Sábado,6,Intervenciones SAMEC,Abuso Sexual,5
2022,Febrero,2,Sábado,6,Intervenciones SAMEC,Violencia de género,166
2022,Febrero,2,Sábado,6,Intervenciones SAMEC,Violencia familiar en curso,71
2022,Febrero,2,Sábado,6,Intervenciones SAMEC,Violencia familiar histórica,0
2022,Febrero,2,Sábado,6,Llamadas,Abuso Sexual,14
2022,Febrero,2,Sábado,6,Llamadas,Violencia de género,703
2022,Febrero,2,Sábado,6,Llamadas,Violencia familiar en curso,626
2022,Febrero,2,Sábado,6,Llamadas,Violencia familiar histórica,3
2022,Febrero,2,Viernes,5,Intervenciones,Abuso Sexual,7
2022,Febrero,2,Viernes,5,Intervenciones,Violencia de género,296
2022,Febrero,2,Viernes,5,Intervenciones,Violencia familiar en curso,369
2022,Febrero,2,Viernes,5,Intervenciones,Violencia familiar histórica,2
2022,Febrero,2,Viernes,5,Intervenciones SAMEC,Abuso Sexual,3
2022,Febrero,2,Viernes,5,Intervenciones SAMEC,Violencia de género,142
2022,Febrero,2,Viernes,5,Intervenciones SAMEC,Violencia familiar en curso,70
2022,Febrero,2,Viernes,5,Intervenciones SAMEC,Violencia familiar histórica,0
2022,Febrero,2,Viernes,5,Llamadas,Abuso Sexual,12
2022,Febrero,2,Viernes,5,Llamadas,Violencia de género,550
2022,Febrero,2,Viernes,5,Llamadas,Violencia familiar en curso,539
2022,Febrero,2,Viernes,5,Llamadas,Violencia familiar histórica,2
2022,Marzo,3,Domingo,7,Intervenciones,Abuso Sexual,14
2022,Marzo,3,Domingo,7,Intervenciones,Violencia de género,628
2022,Marzo,3,Domingo,7,Intervenciones,Violencia familiar en curso,566
2022,Marzo,3,Domingo,7,Intervenciones,Violencia familiar histórica,1
2022,Marzo,3,Domingo,7,Intervenciones SAMEC,Abuso Sexual,10
2022,Marzo,3,Domingo,7,Intervenciones SAMEC,Violencia de género,254
2022,Marzo,3,Domingo,7,Intervenciones SAMEC,Violencia familiar en curso,108
2022,Marzo,3,Domingo,7,Intervenciones SAMEC,Violencia familiar histórica,0
2022,Marzo,3,Domingo,7,Llamadas,Abuso Sexual,28
2022,Marzo,3,Domingo,7,Llamadas,Violencia de género,1144
2022,Marzo,3,Domingo,7,Llamadas,Violencia familiar en curso,925
2022,Marzo,3,Domingo,7,Llamadas,Violencia familiar histórica,1
2022,Marzo,3,Jueves,4,Intervenciones,Abuso Sexual,2
2022,Marzo,3,Jueves,4,Intervenciones,Violencia de género,332
2022,Marzo,3,Jueves,4,Intervenciones,Violencia familiar en curso,398
2022,Marzo,3,Jueves,4,Intervenciones,Violencia familiar histórica,4
2022,Marzo,3,Jueves,4,Intervenciones SAMEC,Abuso Sexual,0
2022,Marzo,3,Jueves,4,Intervenciones SAMEC,Violencia de género,121
2022,Marzo,3,Jueves,4,Intervenciones SAMEC,Violencia familiar en curso,53
2022,Marzo,3,Jueves,4,Intervenciones SAMEC,Violencia familiar histórica,0
2022,Marzo,3,Jueves,4,Llamadas,Abuso Sexual,2
2022,Marzo,3,Jueves,4,Llamadas,Violencia de género,588
2022,Marzo,3,Jueves,4,Llamadas,Violencia familiar en curso,566
2022,Marzo,3,Jueves,4,Llamadas,Violencia familiar histórica,5
2022,Marzo,3,Lunes,1,Intervenciones,Abuso Sexual,5
2022,Marzo,3,Lunes,1,Intervenciones,Violencia de género,339
2022,Marzo,3,Lunes,1,Intervenciones,Violencia familiar en curso,360
2022,Marzo,3,Lunes,1,Intervenciones,Violencia familiar histórica,5
2022,Marzo,3,Lunes,1,Intervenciones SAMEC,Abuso Sexual,1
2022,Marzo,3,Lunes,1,Intervenciones SAMEC,Violencia de género,128
2022,Marzo,3,Lunes,1,Intervenciones SAMEC,Violencia familiar en curso,62
2022,Marzo,3,Lunes,1,Intervenciones SAMEC,Violencia familiar histórica,0
2022,Marzo,3,Lunes,1,Llamadas,Abuso Sexual,6
2022,Marzo,3,Lunes,1,Llamadas,Violencia de género,614
2022,Marzo,3,Lunes,1,Llamadas,Violencia familiar en curso,521
2022,Marzo,3,Lunes,1,Llamadas,Violencia familiar histórica,5
2022,Marzo,3,Martes,2,Intervenciones,Abuso Sexual,7
2022,Marzo,3,Martes,2,Intervenciones,Violencia de género,411
2022,Marzo,3,Martes,2,Intervenciones,Violencia familiar en curso,403
2022,Marzo,3,Martes,2,Intervenciones,Violencia familiar histórica,4
2022,Marzo,3,Martes,2,Intervenciones SAMEC,Abuso Sexual,4
2022,Marzo,3,Martes,2,Intervenciones SAMEC,Violencia de género,152
2022,Marzo,3,Martes,2,Intervenciones SAMEC,Violencia familiar en curso,85
2022,Marzo,3,Martes,2,Intervenciones SAMEC,Violencia familiar histórica,0
2022,Marzo,3,Martes,2,Llamadas,Abuso Sexual,17
2022,Marzo,3,Martes,2,Llamadas,Violencia de género,667
2022,Marzo,3,Martes,2,Llamadas,Violencia familiar en curso,639
2022,Marzo,3,Martes,2,Llamadas,Violencia familiar histórica,5
2022,Marzo,3,Miércoles,3,Intervenciones,Abuso Sexual,9
2022,Marzo,3,Miércoles,3,Intervenciones,Violencia de género,387
